date,state,positive,probableCases,negative,pending,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsSource,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade,deathConfirmedIncrease,totalTestsViralIncrease,positiveCasesViralIncrease,positiveIncrease7d,positiveCasesViralIncrease7d,deathIncrease7d,inIcuCurrently7d,onVentilatorCurrently7d,deathConfirmedIncrease7d,dPositiveIncrease7d,dPositiveCasesViralIncrease7d,dDeathIncrease7d,dInIcuCurrently7d,dOnVentilatorCurrently7d,dDeathConfirmedIncrease7d
2020-07-23,MA,114647,NA,971605,NA,1452393,351,11770,59,NA,30,NA,96452,A+,7/22/2020 10:00,2020-07-22T10:00:00Z,07/22 06:00,8484,11770,2020-07-22T10:00:00Z,1452393,143913,NA,107683,8265,219,NA,1079288,NA,NA,NA,88712,NA,NA,NA,NA,NA,NA,25,327,15863,1086252,totalTestsViral,20211,1086252,16,9,847d3461b90fdedd2cf266c3b96358e231909747,0,0,0,0,0,NA,16,20211,270,295.14285714285717,201.71428571428572,14.857142857142858,68.28571428571429,36.57142857142857,14.571428571428571,0.22684085510688856,0.24624889673433326,-0.07142857142857129,-0.2252836304700161,-0.1322033898305086,-0.07272727272727264
2020-07-24,MA,114985,NA,984495,NA,1469667,397,11785,49,NA,29,NA,96452,A+,7/23/2020 10:00,2020-07-23T10:00:00Z,07/23 06:00,8498,11785,2020-07-23T10:00:00Z,1469667,144243,NA,107897,8297,219,NA,1092392,NA,NA,NA,89569,NA,NA,NA,NA,NA,NA,25,338,12890,1099480,totalTestsViral,17274,1099480,14,15,863d2bbf08abc931fa4ec3bb1f96721163d209a0,0,0,0,0,0,NA,32,17274,214,300.85714285714283,201.42857142857142,13.714285714285714,64.42857142857143,35.857142857142854,16.142857142857142,0.19050310910118728,0.1779448621553883,-0.0943396226415093,-0.2420168067226891,-0.10992907801418461,0.09708737864077688
2020-07-25,MA,115268,NA,995615,NA,1481044,371,11813,50,NA,27,NA,96452,A+,7/25/2020 10:00,2020-07-25T10:00:00Z,07/25 06:00,8510,11813,2020-07-25T10:00:00Z,1481044,144440,NA,108107,8291,219,NA,1103722,NA,NA,NA,91756,NA,NA,NA,NA,NA,NA,25,283,11120,1110883,totalTestsViral,11377,1110883,12,28,e5b98ab583976b8cc65f1505c953611fb039122c,0,0,0,0,0,NA,-6,11377,210,290,206.14285714285714,13,59.285714285714285,33.57142857142857,12.857142857142858,0.10326086956521685,0.19552609776304908,-0.1651376146788991,-0.30134680134680125,-0.1637010676156585,-0.15094339622641495
2020-07-26,MA,115637,NA,1005122,NA,1488394,364,11828,56,NA,30,NA,96452,A+,7/26/2020 10:00,2020-07-26T10:00:00Z,07/26 06:00,8529,11828,2020-07-26T10:00:00Z,1488394,144566,NA,108380,8310,219,NA,1113502,NA,NA,NA,92459,NA,NA,NA,NA,NA,NA,25,369,9507,1120759,totalTestsViral,7350,1120759,19,15,7d70eea1f997f4c9fdf72eebb594a00588ab2501,0,0,0,0,0,NA,19,7350,273,300.42857142857144,214,14,58.142857142857146,32,13.857142857142858,0.08569953536396469,0.19553072625698298,-0.07547169811320775,-0.279646017699115,-0.19713261648745528,-0.058252427184466105
2020-07-27,MA,115926,NA,1015231,NA,1510417,350,11833,57,NA,28,NA,96452,A+,7/27/2020 10:00,2020-07-27T10:00:00Z,07/27 06:00,8536,11833,2020-07-27T10:00:00Z,1510417,144998,NA,108562,8317,219,NA,1123793,NA,NA,NA,92664,NA,NA,NA,NA,NA,NA,25,289,10109,1131157,totalTestsViral,22023,1131157,7,5,17a988ea9760eda79394507a393bb75f142a728a,0,0,0,0,0,NA,7,22023,182,305.2857142857143,215.14285714285714,14.714285714285714,56.714285714285715,30.571428571428573,14.714285714285714,0.08919469928644208,0.1830322073841315,0,-0.2688766114180474,-0.21033210332103325,0.04040404040404022
2020-07-28,MA,116182,7442,1024934,NA,1536007,364,11855,54,NA,27,NA,96452,A+,7/28/2020 10:00,2020-07-28T10:00:00Z,07/28 06:00,8551,11855,2020-07-28T10:00:00Z,1536007,145395,NA,108740,8331,220,NA,1133674,NA,NA,NA,93124,NA,NA,NA,NA,NA,NA,25,256,9703,1141116,totalTestsViral,25590,1141116,15,22,670c38573d149ab77061b2b9e3802dcc4fb483fe,0,0,0,0,0,NA,14,25590,178,307,217,14.428571428571429,55.42857142857143,29.714285714285715,14.285714285714286,0.12926957435627884,0.22995951417004035,-0.08181818181818157,-0.24366471734892758,-0.22097378277153534,-0.05660377358490587
2020-07-29,MA,116684,7588,1040134,NA,1558049,390,11876,62,NA,23,NA,97595,A+,7/29/2020 10:00,2020-07-29T10:00:00Z,07/29 06:00,8580,11876,2020-07-29T10:00:00Z,1558049,145779,NA,109096,8360,220,NA,1149230,NA,NA,NA,94348,NA,NA,NA,NA,NA,NA,25,502,15200,1156818,totalTestsViral,22042,1156818,29,21,421ac2d77e6d9a81eeec89f659a11becfcfc7b91,0,0,0,0,0,NA,29,22042,356,337.7142857142857,240.42857142857142,16,55.285714285714285,27.714285714285715,15.857142857142858,0.1981753674607203,0.3097276264591433,0.1200000000000001,-0.21975806451612923,-0.26515151515151525,0.14432989690721665
2020-07-30,MA,117098,7698,1052054,NA,1580970,367,11893,55,NA,29,NA,97595,A+,7/30/2020 10:00,2020-07-30T10:00:00Z,07/30 06:00,8595,11893,2020-07-30T10:00:00Z,1580970,146308,NA,109400,8375,220,NA,1161454,NA,NA,NA,95217,NA,NA,NA,NA,NA,NA,25,414,11920,1169152,totalTestsViral,22921,1169152,15,17,ab3e44bf11dfcbca43e376f85f9c7ccd52f5b085,0,0,0,0,0,NA,15,22921,304,350.14285714285717,245.28571428571428,15.857142857142858,54.714285714285715,27.571428571428573,15.714285714285714,0.18635043562439546,0.2160056657223801,0.06730769230769229,-0.19874476987447687,-0.2460937500000001,0.07843137254901955
2020-07-31,MA,117612,7825,1070818,NA,1602496,347,11908,58,NA,28,NA,97595,A+,7/31/2020 10:00,2020-07-31T10:00:00Z,07/31 06:00,8609,11908,2020-07-31T10:00:00Z,1602496,146758,NA,109787,8389,220,NA,1180605,NA,NA,NA,96180,NA,NA,NA,NA,NA,NA,25,514,18764,1188430,totalTestsViral,21526,1188430,14,15,c1703f946f6ad3c51e2b45aca92e7e0a0ba32217,0,0,0,0,0,NA,14,21526,387,375.2857142857143,270,15.857142857142858,56,27.428571428571427,13.142857142857142,0.24738841405508127,0.34042553191489366,0.15625,-0.13082039911308174,-0.2350597609561753,-0.18584070796460184
2020-08-01,MA,118040,7963,1083123,NA,1613551,369,11930,53,NA,26,NA,97595,A+,7/31/2020 10:00,2020-07-31T10:00:00Z,07/31 06:00,8626,11930,2020-07-31T10:00:00Z,1613551,146945,NA,110077,8406,220,NA,1193200,NA,NA,NA,96964,NA,NA,NA,NA,NA,NA,25,428,12305,1201163,totalTestsViral,11055,1201163,17,22,652e0f3abed310962dcf63eff684304bab1f3be6,0,0,0,0,0,NA,17,11055,290,396,281.42857142857144,16.571428571428573,56.42857142857143,27.285714285714285,16.428571428571427,0.36551724137931063,0.3652113652113651,0.27472527472527486,-0.048192771084337616,-0.18723404255319143,0.27777777777777746
2020-08-02,MA,118458,8028,1096082,NA,1621729,406,11936,68,NA,33,NA,97595,A+,8/2/2020 10:00,2020-08-02T10:00:00Z,08/02 06:00,8638,11936,2020-08-02T10:00:00Z,1621729,147080,NA,110430,8417,221,NA,1206512,NA,NA,NA,97293,NA,NA,NA,NA,NA,NA,25,418,12959,1214540,totalTestsViral,8178,1214540,12,6,8a39754d78c78f15939acc6fe9d00557171746a4,0,0,0,0,0,NA,11,8178,353,403,292.85714285714283,15.571428571428571,58.142857142857146,27.714285714285715,15.285714285714286,0.34141702330004686,0.36849132176235067,0.11224489795918391,0,-0.1339285714285715,0.10309278350515472
2020-08-03,MA,118657,8062,1108195,NA,1648689,375,11942,64,NA,24,NA,97595,A+,8/3/2020 10:00,2020-08-03T10:00:00Z,08/03 06:00,8648,11942,2020-08-03T10:00:00Z,1648689,147503,NA,110595,8427,221,NA,1218790,NA,NA,NA,97515,NA,NA,NA,NA,NA,NA,25,199,12113,1226852,totalTestsViral,26960,1226852,10,6,821ca76d0b0ddf914cfa386fb3d6381505752b07,0,0,0,0,0,NA,10,26960,165,390.14285714285717,290.42857142857144,16,59.142857142857146,27.142857142857142,15.714285714285714,0.2779597566682268,0.34993359893758336,0.08737864077669899,0.04282115869017589,-0.1121495327102805,0.06796116504854344
